id;name;fragments;old_queue_candidate;confidence;review_status;pdf_samples;red_score;blue_score;green_score;method_note
10002196;Проезд от Прибрежного проезда до МКАД;1;3;0.73;высокая уверенность;42;0;11;41;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
754381063;Проезд от Пяловской ул. до Ивана Сусанина ул.;1;2;0.78;высокая уверенность;332;16;209;47;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002535;Проезд от Скаковой аллеи до Беговой аллеи;1;2;1.0;высокая уверенность;16;0;9;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002536;Проезд от Скаковой аллеи до отделения полиции № 63;1;1;0.15;низкая уверенность;33;27;23;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1096660389;Проезд от Смольной улицы к гаражам;1;2;1.0;высокая уверенность;11;0;11;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1098294562;Проезд от Старофилинской ул до строений 6 А;2;;0;нужна ручная сверка;58;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
972879636;Проезд от Тимирязевской до Вучетича вдоль дома 33;1;1;0.14;низкая уверенность;26;14;12;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
942003713;Проезд от Фестивальной улицы до Храма;1;2;1.0;высокая уверенность;13;0;6;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002447;Проезд от Флотской ул. д.46 Кронштадтского бульвара;1;2;0.7;высокая уверенность;122;20;67;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325097032;Проезд от Ходынского бульвара к ЖК Лайнер;1;;0;нужна ручная сверка;16;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002541;Проезд от Хорошевского ш. до 3-го Хорошевского проезда;1;2;0.23;низкая уверенность;42;30;39;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1323200869;Проезд от Хорошевского ш. к ЖК Династия;1;3;0.14;низкая уверенность;52;0;30;35;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002460;Проезд от Хорошевского шоссе к в-ч;1;2;0.03;низкая уверенность;81;0;65;63;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10005152;Проезд от вл. 3 до вл. 11-А по Старопетровскому проезду;2;2;1.0;высокая уверенность;106;0;91;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
904194612;Проезд от д. 5 к.3 до д. 11 по 3-й Радиаторской улице;1;2;1.0;высокая уверенность;50;0;27;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002543;Проезд от сх техники к Приозерной улице;1;;0;нужна ручная сверка;26;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
930931670;Проезд от ул Маршала Шапошникова до ул. Генерала Сандалова вдоль гостиницы «Аэростар»;2;2;1.0;высокая уверенность;74;0;34;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325097142;Проезд от ул. Авиаконструктора Микояна к ЖК Лайнер;1;2;1.0;высокая уверенность;65;0;56;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
947838051;Проезд от ул. Адмирала Макарова до дома 38, к. 2 по Ленинградскому шоссе;1;2;0.05;низкая уверенность;22;0;22;21;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
903766419;Проезд от ул. Академика Ильюшина до Кочновского проезда;1;;0;нужна ручная сверка;93;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
1095983999;Проезд от ул. Академика Лисицина до Дмитровского ш. д. 9Бс2;1;1;1.0;высокая уверенность;16;14;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
753970186;Проезд от ул. Базовская 3с.1 до ул. Базовская 15к.11 (пр. пр. 4370);1;1;0.84;высокая уверенность;145;49;8;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10005161;Проезд от ул. Вагоноремонтная д. 4 до ЛКСМиК;1;1;1.0;высокая уверенность;47;21;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
314997846;Проезд от ул. Генерала Сандалова до д. 37к.12 по Ленинградскому проспекту (проезд №5506а);1;1;0.03;низкая уверенность;59;38;37;6;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002659;Проезд от ул. Гризодубовой до дома 38Дс.1 по Хорошевскому шоссе;1;2;0.43;средняя уверенность;58;0;23;13;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344969;Проезд от ул. Дегунинская д.14 до Коровинского ш. (пр.пр. 6193);1;1;0.07;низкая уверенность;67;59;55;27;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344970;Проезд от ул. Дегунинская д.22 до Коровинского ш. (пр.пр. 6194);1;1;0.23;низкая уверенность;59;31;24;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344841;Проезд от ул. Дегунинская д.6 до Коровинского ш. (пр.пр. 6191);1;2;0.04;низкая уверенность;54;24;46;44;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002466;Проезд от ул. Зорге 10к.1 до ул. Куусинена;1;1;1.0;высокая уверенность;54;29;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002465;Проезд от ул. Зорге 10к3 до ул. Куусинена;1;;0;нужна ручная сверка;87;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002463;Проезд от ул. Зорге 6к.3 до ул. Куусинена;1;2;1.0;высокая уверенность;136;0;73;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002464;Проезд от ул. Зорге 6к1 до ул. Куусинена;1;;0;нужна ручная сверка;82;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002250;Проезд от ул. Ивана Сусанина 4к.1 до Дегунинского пруда;1;2;1.0;высокая уверенность;55;0;52;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002545;Проезд от ул. Ивана Сусанина 4к.1 до Дегунинской ул. (пр.пр. 6195);1;2;0.04;низкая уверенность;68;24;28;27;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10005162;Проезд от ул. Коптевская до автозаправочной станции (ул. Коптевская, 69с.1);2;;0;нужна ручная сверка;30;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
1099409751;Проезд от ул. Летчика Осканова до Дубнинской ул.;1;2;0.0;низкая уверенность;88;0;50;50;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002251;Проезд от ул. Маршала Федоренко до ул.Бусиновская Горка, вл1;1;2;1.0;высокая уверенность;62;0;57;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10005151;Проезд от ул. Нижняя д. 11 вдоль железной дороги;1;2;1.0;высокая уверенность;80;0;16;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002476;Проезд от ул. Поликарпова д. 25 до ул. Поликарпова;1;1;1.0;высокая уверенность;75;40;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002370;Проезд от ул. Правды до ул. Правды д. 1-2 (Наркомфиновский переулок);1;2;1.0;высокая уверенность;34;0;20;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325129225;Проезд от ул. Приорова до ул. Клары Цеткин;1;2;0.75;высокая уверенность;8;0;8;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344840;Проезд от ул. Пяловская д.1 до Дегунинской ул. (пр.пр. 6190);1;3;1.0;высокая уверенность;75;0;0;15;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
708071607;Проезд от ул. С. Ковалевской до ул. Лобненская, 9Ас1 (к зданию мировых судей);1;;0;нужна ручная сверка;12;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
708032410;Проезд от ул. С. Ковалевской до ул. Учинская;1;2;0.88;высокая уверенность;17;0;17;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10005160;Проезд от ул. Софьи Ковалевской к дет саду № 1268;1;;0;нужна ручная сверка;11;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
942735034;Проезд от ул. Черняховского до Кочновского проезда;1;;0;нужна ручная сверка;22;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
1325309469;Проезд от ул. Юрия Никулина;1;2;1.0;высокая уверенность;15;0;15;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1095570701;Проезд от ул.Бурцевская до пруда;1;;0;нужна ручная сверка;15;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002491;Проезд от ул.Космонавта Волкова между д.17-19 до ул.Клары Цеткин;1;1;0.0;низкая уверенность;58;26;26;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002461;Проезд от ул.Новая Ипатовка к подстанции скорой помощи (ул.Новая Ипатовка, 3Ас1);1;;0;нужна ручная сверка;78;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002538;Проезд от улицы Авиаконструктора Яковлева до улицы Усиевича;1;3;1.0;высокая уверенность;18;0;0;8;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002526;Проезд от улицы Адмирала Макарова до ЛТП;1;2;0.91;высокая уверенность;113;0;55;5;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002503;Проезд от улицы Зои и Александра Космодемьянских, д.6;1;2;0.73;высокая уверенность;11;0;11;3;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002497;Проезд от улицы Зорге до улицы Берзарина;1;2;1.0;высокая уверенность;31;0;29;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325315786;Проезд от улицы Зорге к дому 36;1;;0;нужна ручная сверка;24;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
937069970;Проезд от улицы Лихоборские Бугры до 4-го Новомихалковского проезда вдоль д.63;1;;0;нужна ручная сверка;54;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
656513337;Проезд от улицы Правобережная до МКАД;1;2;1.0;высокая уверенность;22;0;4;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002424;Проезд от улицы Прянишникова до дома 19Ас.29;1;2;1.0;высокая уверенность;30;0;20;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
689724416;Проезд парковка у Линкора от ул. Авиаконструктора Микояна;1;2;1.0;высокая уверенность;204;0;101;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002553;Проезд у РВК (Алабяна ул., д.5);1;2;0.71;высокая уверенность;45;0;45;13;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325339246;Проезды от 3-го Лихачевского переулка до предприятий;6;2;0.21;низкая уверенность;27;0;3;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
753911979;Проезды от Кронштадтского бульвара д. 35а до Кронштадтского бульвара и Смольной улицы;2;1;0.16;низкая уверенность;76;19;16;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002509;Проезды от Ленинградской улицы до 1-й Сестрорецкой улицы;12;;0;нужна ручная сверка;189;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
1326265095;Проектируемый проезд № 3526А;1;2;1.0;высокая уверенность;48;0;47;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002654;Проектируемый проезд № 3570;1;1;1.0;высокая уверенность;98;98;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1096745514;Проектируемый проезд № 6037;2;2;1.0;высокая уверенность;72;0;32;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002660;Проектируемый проезд № 6175;1;2;1.0;высокая уверенность;94;0;40;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002662;Проектируемый проезд № 6176;1;2;0.5;средняя уверенность;98;15;30;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002652;Проектируемый проезд № 6340 между ул. Авиаконструктора Сухого и Ходынским бульваром;1;2;1.0;высокая уверенность;23;0;21;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325004066;Проектируемый проезд № 7965;1;2;1.0;высокая уверенность;20;0;19;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
752841575;Проектируемый проезд №6196;1;1;1.0;высокая уверенность;65;38;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1031019619;Проектируемый проезд №7537;2;1;1.0;высокая уверенность;16;15;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1032088176;Проектируемый проезд №8095;1;1;1.0;высокая уверенность;72;41;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002389;Противопожарные проезды по Лужской улице;1;;0;нужна ручная сверка;49;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002558;Пулковская улица;1;2;0.81;высокая уверенность;208;0;163;31;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002559;Путейская улица;1;2;0.21;низкая уверенность;133;0;52;41;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344846;Пяловская ул., вл. 3, (автостоянка);1;3;1.0;высокая уверенность;18;0;0;7;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
754382230;Пяловская улица;1;3;0.5;средняя уверенность;105;19;19;38;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
663824725;Разворот под Бутаковским мостом;1;2;0.89;высокая уверенность;63;0;45;5;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002564;Разворотный круг по Петрозаводской улице;1;1;0.75;высокая уверенность;99;99;25;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002566;Развязка МКАД - 77 км;1;;0;нужна ручная сверка;130;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
692881700;Раздельная улица;2;2;0.53;средняя уверенность;152;14;30;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002569;Расковой переулок;1;2;0.49;средняя уверенность;74;24;47;11;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002570;Рогачёвский переулок;1;1;1.0;высокая уверенность;80;42;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
743155113;СВХ. Разворотная эстакада на участке от улицы Фестивальная до Дмитровского шоссе;1;2;0.56;средняя уверенность;181;59;176;78;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002574;Светлый проезд;1;2;0.83;высокая уверенность;226;18;103;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002575;Селигерская улица;2;2;0.35;низкая уверенность;226;1;85;55;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002576;Сенежская улица;1;2;1.0;высокая уверенность;81;0;67;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1022423476;Сигнальный проезд САО;1;2;0.11;низкая уверенность;192;116;131;69;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002584;Синявинская улица;1;;0;нужна ручная сверка;176;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002585;Скаковая аллея;1;3;1.0;высокая уверенность;61;0;0;24;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002586;Скаковая улица;1;2;0.54;средняя уверенность;248;52;112;1;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
314949734;Скаковая улица д. 19, стоянка у «Мосхолода»;1;1;0.23;низкая уверенность;13;13;10;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
218912060;Смольная ул. (проезд между д.34 и д.36);1;2;0.64;средняя уверенность;24;0;14;5;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002588;Соболевский проезд;1;2;0.71;высокая уверенность;269;32;109;32;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002589;Солнечногорская улица;1;2;1.0;высокая уверенность;162;0;56;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002590;Солнечногорский проезд;1;;0;нужна ручная сверка;125;0;4;0;точечный/ориентировочный объект либо цвет линии не считан
753143116;Станционная улица (Тимирязевский район);1;2;0.21;низкая уверенность;105;69;87;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002594;Старокоптевский переулок;2;2;0.64;средняя уверенность;234;38;106;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002593;Старофилинская улица;1;;0;нужна ручная сверка;41;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002266;Старый Зыковский проезд;1;2;0.76;высокая уверенность;169;29;121;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
805766376;Съезд с 3-го Нижнелихоборского проезда на Северо-Восточную хорду;1;;0;нужна ручная сверка;52;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
809267299;Съезд №6( Левоповоротный съезд с Северной рокады из центра на Большую Академическую улицу, правоповоротный съезд с Северной рокады из области на Большую Академическую улицу;1;3;0.92;высокая уверенность;125;0;2;24;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
313704656;ТПУ «Красный Балтиец» (район Коптево);2;3;0.74;высокая уверенность;368;54;10;208;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
753112476;ТПУ «Стрешнево»;1;2;1.0;высокая уверенность;85;0;68;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
789338230;ТПУ Дмитровская;1;3;0.14;низкая уверенность;40;0;25;29;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1100220890;ТПУ Дмитровская Жилищник Савеловский;1;2;0.11;низкая уверенность;37;0;9;8;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1058620233;ТПУ Зорге ( «Новопесчанная»);1;3;0.09;низкая уверенность;53;48;31;53;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
790307032;ТПУ Петровско-Разумовская (Люблинско-Дмитровская линия);4;1;0.74;высокая уверенность;97;97;25;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
667006150;ТПУ Речной вокзал АвД САО (Фестивальная ул);9;2;1.0;высокая уверенность;203;0;111;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
789337606;ТПУ Тимирязевская Жилищник Тимирязевский;1;1;1.0;высокая уверенность;73;25;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
721910820;ТПУ ЦСКА Жилищник Хорошевский;1;2;1.0;высокая уверенность;503;0;503;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
674715531;Талдомская ул. (вл.1-5);1;3;0.54;средняя уверенность;122;0;31;67;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
696603172;Территория от м.Водный стадион (Северный вестибюль) до Конаковского проезда;1;;0;нужна ручная сверка;105;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
1063470058;Территория перед парком «Петра Алексеева»;1;2;0.68;средняя уверенность;71;0;41;13;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325069263;Территория по улице Мелькисаровская 2 с2;1;;0;нужна ручная сверка;9;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10005164;Территория по улице Смольная вл. 35;1;;0;нужна ручная сверка;64;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
757152892;Территория проезда вокруг Академии хорового искусства имени В.С. Попова;1;2;1.0;высокая уверенность;159;0;58;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1320389092;Территория у станции метро Полежаевская (пп №5488);1;3;0.09;низкая уверенность;133;0;88;97;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1331614005;Технологическая часть ТПУ на станции метро Верхние Лихоборы;1;3;0.37;низкая уверенность;75;0;19;30;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002606;Тимирязевский проезд;1;3;1.0;высокая уверенность;86;0;0;21;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002607;Тротуар вдоль Головинских прудов;2;2;1.0;высокая уверенность;119;0;41;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002608;Трудовая аллея;1;2;0.85;высокая уверенность;27;4;27;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
701392862;Тупик, Зорге 7 Б с.1;1;;0;нужна ручная сверка;63;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002551;Ул. Генерала Ивашутина;1;1;0.01;низкая уверенность;155;77;57;76;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344843;Ул. Клязьминская, д.1 к.1 (дорога к автостоянке № 42/2);1;2;0.73;высокая уверенность;11;0;11;3;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
903721967;Ул. Коптевская вл 71 автостоянка;1;2;1.0;высокая уверенность;31;0;13;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
696590030;Ул.Автомоторная д.5;1;;0;нужна ручная сверка;26;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
696585917;Ул.Автомоторная д.6;1;3;0.5;средняя уверенность;60;0;6;12;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
871028684;Улица Алабяна Разворотный участок (АВД САО);1;1;0.24;низкая уверенность;166;120;91;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
885733945;Улица Алабяна прямой ход (АВД САО);1;2;1.0;высокая уверенность;168;0;87;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002206;Улица Брюллова;1;2;1.0;высокая уверенность;37;0;25;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002214;Улица Верещагина;1;2;1.0;высокая уверенность;74;0;74;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002468;Улица Военное поле;1;2;1.0;высокая уверенность;64;0;38;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002228;Улица Врубеля;1;2;1.0;высокая уверенность;274;0;267;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002219;Улица Всеволода Вишневского;2;3;0.72;высокая уверенность;245;3;51;184;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
308821441;Улица Вучетича;1;2;0.76;высокая уверенность;470;42;226;54;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002572;Улица Генерала Рычагова;2;2;1.0;высокая уверенность;308;0;191;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002255;Улица Дубки;1;2;0.29;низкая уверенность;254;58;98;70;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002291;Улица Костякова;1;2;0.28;низкая уверенность;630;0;158;114;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002301;Улица Куусинена;1;2;0.74;высокая уверенность;779;90;340;83;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002632;Улица Лизы Чайкиной;1;2;1.0;высокая уверенность;86;0;55;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002663;Улица Маргелова (пр. №6367);1;1;0.93;высокая уверенность;278;161;12;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002613;Улица Маршала Федоренко;1;2;0.3;низкая уверенность;362;0;199;139;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002369;Улица Новая Ипатовка;1;;0;нужна ручная сверка;327;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002382;Улица Острякова;1;2;1.0;высокая уверенность;227;0;226;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002373;Улица Пилота Нестерова;2;2;0.89;высокая уверенность;90;9;80;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002640;Улица Шишкина;1;2;0.43;средняя уверенность;184;0;176;101;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002610;Учинская улица;1;1;0.41;средняя уверенность;147;100;27;59;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002611;Факультетский переулок;1;;0;нужна ручная сверка;69;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
754774867;Фармацевтический проезд;1;2;0.98;высокая уверенность;239;2;107;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
218907680;Фестивальная ул. проезд к дому 20А;1;;0;нужна ручная сверка;10;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
914079787;Фестивальная улица подъезд к 8 с 2;1;1;1.0;высокая уверенность;62;62;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12345422;Ходынский бульвар;2;2;1.0;высокая уверенность;256;0;122;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002621;Хорошевский тупик;3;2;0.95;высокая уверенность;236;0;59;3;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002625;Хуторской 1-й переулок;1;2;0.36;низкая уверенность;38;13;36;23;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002626;Хуторской 2-й переулок;1;2;0.52;средняя уверенность;41;15;31;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002627;Хуторской 3-й переулок;1;2;0.39;низкая уверенность;38;23;38;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002628;Хуторской 4-й переулок;1;2;0.14;низкая уверенность;42;27;42;36;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002634;Часовая улица;1;1;0.18;низкая уверенность;404;47;11;34;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002637;Чуксин тупик;1;3;0.21;низкая уверенность;93;0;26;33;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002638;Шебашевский переулок;1;2;1.0;высокая уверенность;71;0;70;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002639;Шебашевский проезд;1;2;1.0;высокая уверенность;106;0;63;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002641;Эльдорадовский переулок;1;2;1.0;высокая уверенность;84;0;84;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002647;Яхромская улица;1;3;0.64;средняя уверенность;68;5;12;33;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
713680012;Яхромский проезд (район Дмитровский);1;1;0.52;средняя уверенность;182;182;42;87;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002441;боковой проезд Ленинградское ш.,64-88;1;2;1.0;высокая уверенность;61;0;46;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
949259699;г.Москва, САО Проезд от Новосходненского шоссе дома 84 до дома 74;1;;0;нужна ручная сверка;49;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002649;местный проезд к Ледовому дворцу;1;2;0.78;высокая уверенность;270;1;255;56;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
945154270;парковка на пересечении тимирязевской улицы и Дмитровского проезда (у торгового центра парк 11);2;2;1.0;высокая уверенность;18;0;18;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002494;переулок 800-летия Москвы;1;1;0.78;высокая уверенность;92;55;4;12;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002407;площадь Космонавта Комарова;1;2;0.91;высокая уверенность;100;9;96;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002591;проезд Соломенной Сторожки;1;2;0.35;низкая уверенность;110;31;48;15;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002635;проезд Черепановых;4;2;0.92;высокая уверенность;745;47;580;19;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1325127964;проезд от Лобненской до Ангарской;1;2;1.0;высокая уверенность;7;0;7;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
